linea,tren_id,sentido,unidad,estacion,dist_km,hora_min
L2,L2-CC->CW-20101,CC->CW,SFE 3,Huinca,22.524,1204.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,Cristo Redentor,24.203,1206.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,Cristo Redentor,24.203,1206.67
L2,L2-CC->CW-20101,CC->CW,SFE 3,Laguna Quiñenco,26.302,1209.17
L2,L2-CC->CW-20101,CC->CW,SFE 3,Laguna Quiñenco,26.302,1209.5
L2,L2-CC->CW-20101,CC->CW,SFE 3,CORONEL,28.4,1212.0
L2,L2-CW->CC-20110,CW->CC,SFE 7,CORONEL,28.4,1180.0
L2,L2-CW->CC-20110,CW->CC,SFE 7,Laguna Quiñenco,26.302,1182.42
L2,L2-CW->CC-20110,CW->CC,SFE 7,Laguna Quiñenco,26.302,1182.75
L2,L2-CW->CC-20110,CW->CC,SFE 7,Cristo Redentor,24.203,1185.17
L2,L2-CW->CC-20110,CW->CC,SFE 7,Cristo Redentor,24.203,1185.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Huinca,22.524,1187.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Huinca,22.524,1187.83
L2,L2-CW->CC-20110,CW->CC,SFE 7,Los Canelos,21.125,1189.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Los Canelos,21.125,1189.83
L2,L2-CW->CC-20110,CW->CC,SFE 7,Hito Galvarino,18.048,1193.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Hito Galvarino,18.048,1193.83
L2,L2-CW->CC-20110,CW->CC,SFE 7,Card. Raúl Silva Henriquez,13.151,1199.67
L2,L2-CW->CC-20110,CW->CC,SFE 7,Card. Raúl Silva Henriquez,13.151,1200.0
L2,L2-CW->CC-20110,CW->CC,SFE 7,LOMAS COLORADAS,10.983,1202.58
L2,L2-CW->CC-20110,CW->CC,SFE 7,LOMAS COLORADAS,10.983,1203.08
L2,L2-CW->CC-20110,CW->CC,SFE 7,El Parque,9.614,1205.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,El Parque,9.614,1205.83
L2,L2-CW->CC-20110,CW->CC,SFE 7,Costa Mar,8.339,1208.08
L2,L2-CW->CC-20110,CW->CC,SFE 7,Costa Mar,8.339,1208.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Alborada,7.442,1210.17
L2,L2-CW->CC-20110,CW->CC,SFE 7,Alborada,7.442,1210.5
L2,L2-CW->CC-20110,CW->CC,SFE 7,Diagonal Bio Bio,5.569,1213.0
L2,L2-CW->CC-20110,CW->CC,SFE 7,Diagonal Bio Bio,5.569,1213.33
L2,L2-CW->CC-20110,CW->CC,SFE 7,Juan Pablo II,3.838,1215.75
L2,L2-CW->CC-20110,CW->CC,SFE 7,Juan Pablo II,3.838,1216.25
L2,L2-CW->CC-20110,CW->CC,SFE 7,CONCEPCIÓN,0.0,1222.0
L2,L2-CC->CW-20105,CC->CW,SFE 9,CONCEPCIÓN,0.0,1185.0
L2,L2-CC->CW-20105,CC->CW,SFE 9,CONCEPCIÓN,0.0,1186.5
L2,L2-CC->CW-20105,CC->CW,SFE 9,Juan Pablo II,3.838,1192.17
L2,L2-CC->CW-20105,CC->CW,SFE 9,Juan Pablo II,3.838,1192.67
L2,L2-CC->CW-20105,CC->CW,SFE 9,Diagonal Bio Bio,5.569,1195.08
L2,L2-CC->CW-20105,CC->CW,SFE 9,Diagonal Bio Bio,5.569,1195.42
L2,L2-CC->CW-20105,CC->CW,SFE 9,Alborada,7.442,1197.92
L2,L2-CC->CW-20105,CC->CW,SFE 9,Alborada,7.442,1198.25
L2,L2-CC->CW-20105,CC->CW,SFE 9,Costa Mar,8.339,1199.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,Costa Mar,8.339,1200.25
L2,L2-CC->CW-20105,CC->CW,SFE 9,El Parque,9.614,1202.5
L2,L2-CC->CW-20105,CC->CW,SFE 9,El Parque,9.614,1202.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,LOMAS COLORADAS,10.983,1205.25
L2,L2-CC->CW-20105,CC->CW,SFE 9,LOMAS COLORADAS,10.983,1205.75
L2,L2-CC->CW-20105,CC->CW,SFE 9,Card. Raúl Silva Henriquez,13.151,1208.33
L2,L2-CC->CW-20105,CC->CW,SFE 9,Card. Raúl Silva Henriquez,13.151,1208.67
L2,L2-CC->CW-20105,CC->CW,SFE 9,Hito Galvarino,18.048,1214.5
L2,L2-CC->CW-20105,CC->CW,SFE 9,Hito Galvarino,18.048,1214.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,Los Canelos,21.125,1218.5
L2,L2-CC->CW-20105,CC->CW,SFE 9,Los Canelos,21.125,1218.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,Huinca,22.524,1220.5
L2,L2-CC->CW-20105,CC->CW,SFE 9,Huinca,22.524,1220.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,Cristo Redentor,24.203,1222.83
L2,L2-CC->CW-20105,CC->CW,SFE 9,Cristo Redentor,24.203,1223.17
L2,L2-CC->CW-20105,CC->CW,SFE 9,Laguna Quiñenco,26.302,1225.67
L2,L2-CC->CW-20105,CC->CW,SFE 9,Laguna Quiñenco,26.302,1226.0
L2,L2-CC->CW-20105,CC->CW,SFE 9,CORONEL,28.4,1228.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,CORONEL,28.4,1188.0
L2,L2-CW->CC-20286,CW->CC,SFE 4,Laguna Quiñenco,26.302,1190.42
L2,L2-CW->CC-20286,CW->CC,SFE 4,Laguna Quiñenco,26.302,1190.75
L2,L2-CW->CC-20286,CW->CC,SFE 4,Cristo Redentor,24.203,1193.17
L2,L2-CW->CC-20286,CW->CC,SFE 4,Cristo Redentor,24.203,1193.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Huinca,22.524,1195.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Huinca,22.524,1195.83
L2,L2-CW->CC-20286,CW->CC,SFE 4,Los Canelos,21.125,1197.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Los Canelos,21.125,1197.83
L2,L2-CW->CC-20286,CW->CC,SFE 4,Hito Galvarino,18.048,1201.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Hito Galvarino,18.048,1201.83
L2,L2-CW->CC-20286,CW->CC,SFE 4,Card. Raúl Silva Henriquez,13.151,1207.67
L2,L2-CW->CC-20286,CW->CC,SFE 4,Card. Raúl Silva Henriquez,13.151,1208.0
L2,L2-CW->CC-20286,CW->CC,SFE 4,LOMAS COLORADAS,10.983,1210.58
L2,L2-CW->CC-20286,CW->CC,SFE 4,LOMAS COLORADAS,10.983,1211.08
L2,L2-CW->CC-20286,CW->CC,SFE 4,El Parque,9.614,1213.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,El Parque,9.614,1213.83
L2,L2-CW->CC-20286,CW->CC,SFE 4,Costa Mar,8.339,1216.08
L2,L2-CW->CC-20286,CW->CC,SFE 4,Costa Mar,8.339,1216.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Alborada,7.442,1218.17
L2,L2-CW->CC-20286,CW->CC,SFE 4,Alborada,7.442,1218.5
L2,L2-CW->CC-20286,CW->CC,SFE 4,Diagonal Bio Bio,5.569,1221.0
L2,L2-CW->CC-20286,CW->CC,SFE 4,Diagonal Bio Bio,5.569,1221.33
L2,L2-CW->CC-20286,CW->CC,SFE 4,Juan Pablo II,3.838,1223.75
L2,L2-CW->CC-20286,CW->CC,SFE 4,Juan Pablo II,3.838,1224.25
L2,L2-CW->CC-20286,CW->CC,SFE 4,CONCEPCIÓN,0.0,1230.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,CONCEPCIÓN,0.0,1200.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,Juan Pablo II,3.838,1205.67
L2,L2-CC->CW-20107,CC->CW,SFE 5,Juan Pablo II,3.838,1206.17
L2,L2-CC->CW-20107,CC->CW,SFE 5,Diagonal Bio Bio,5.569,1208.58
L2,L2-CC->CW-20107,CC->CW,SFE 5,Diagonal Bio Bio,5.569,1208.92
L2,L2-CC->CW-20107,CC->CW,SFE 5,Alborada,7.442,1211.42
L2,L2-CC->CW-20107,CC->CW,SFE 5,Alborada,7.442,1211.75
L2,L2-CC->CW-20107,CC->CW,SFE 5,Costa Mar,8.339,1213.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,Costa Mar,8.339,1213.75
L2,L2-CC->CW-20107,CC->CW,SFE 5,El Parque,9.614,1216.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,El Parque,9.614,1216.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,LOMAS COLORADAS,10.983,1218.75
L2,L2-CC->CW-20107,CC->CW,SFE 5,LOMAS COLORADAS,10.983,1219.25
L2,L2-CC->CW-20107,CC->CW,SFE 5,Card. Raúl Silva Henriquez,13.151,1221.83
L2,L2-CC->CW-20107,CC->CW,SFE 5,Card. Raúl Silva Henriquez,13.151,1222.17
L2,L2-CC->CW-20107,CC->CW,SFE 5,Hito Galvarino,18.048,1228.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,Hito Galvarino,18.048,1228.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,Los Canelos,21.125,1232.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,Los Canelos,21.125,1232.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,Huinca,22.524,1234.0
L2,L2-CC->CW-20107,CC->CW,SFE 5,Huinca,22.524,1234.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,Cristo Redentor,24.203,1236.33
L2,L2-CC->CW-20107,CC->CW,SFE 5,Cristo Redentor,24.203,1236.67
L2,L2-CC->CW-20107,CC->CW,SFE 5,Laguna Quiñenco,26.302,1239.17
L2,L2-CC->CW-20107,CC->CW,SFE 5,Laguna Quiñenco,26.302,1239.5
L2,L2-CC->CW-20107,CC->CW,SFE 5,CORONEL,28.4,1242.0
L2,L2-CW->CC-20112,CW->CC,SFE 10,CORONEL,28.4,1200.0
L2,L2-CW->CC-20112,CW->CC,SFE 10,Laguna Quiñenco,26.302,1202.42
L2,L2-CW->CC-20112,CW->CC,SFE 10,Laguna Quiñenco,26.302,1202.75
L2,L2-CW->CC-20112,CW->CC,SFE 10,Cristo Redentor,24.203,1205.17
L2,L2-CW->CC-20112,CW->CC,SFE 10,Cristo Redentor,24.203,1205.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Huinca,22.524,1207.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Huinca,22.524,1207.83
L2,L2-CW->CC-20112,CW->CC,SFE 10,Los Canelos,21.125,1209.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Los Canelos,21.125,1209.83
L2,L2-CW->CC-20112,CW->CC,SFE 10,Hito Galvarino,18.048,1213.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Hito Galvarino,18.048,1213.83
L2,L2-CW->CC-20112,CW->CC,SFE 10,Card. Raúl Silva Henriquez,13.151,1219.67
L2,L2-CW->CC-20112,CW->CC,SFE 10,Card. Raúl Silva Henriquez,13.151,1220.0
L2,L2-CW->CC-20112,CW->CC,SFE 10,LOMAS COLORADAS,10.983,1222.58
L2,L2-CW->CC-20112,CW->CC,SFE 10,LOMAS COLORADAS,10.983,1223.08
L2,L2-CW->CC-20112,CW->CC,SFE 10,El Parque,9.614,1225.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,El Parque,9.614,1225.83
L2,L2-CW->CC-20112,CW->CC,SFE 10,Costa Mar,8.339,1228.08
L2,L2-CW->CC-20112,CW->CC,SFE 10,Costa Mar,8.339,1228.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Alborada,7.442,1230.17
L2,L2-CW->CC-20112,CW->CC,SFE 10,Alborada,7.442,1230.5
L2,L2-CW->CC-20112,CW->CC,SFE 10,Diagonal Bio Bio,5.569,1233.0
L2,L2-CW->CC-20112,CW->CC,SFE 10,Diagonal Bio Bio,5.569,1233.33
L2,L2-CW->CC-20112,CW->CC,SFE 10,Juan Pablo II,3.838,1235.75
L2,L2-CW->CC-20112,CW->CC,SFE 10,Juan Pablo II,3.838,1236.25
L2,L2-CW->CC-20112,CW->CC,SFE 10,CONCEPCIÓN,0.0,1242.0
L2,L2-CW->CC-20114,CW->CC,SFE 8,CORONEL,28.4,1211.0
L2,L2-CW->CC-20114,CW->CC,SFE 8,Laguna Quiñenco,26.302,1213.42
L2,L2-CW->CC-20114,CW->CC,SFE 8,Laguna Quiñenco,26.302,1213.75
L2,L2-CW->CC-20114,CW->CC,SFE 8,Cristo Redentor,24.203,1216.17
L2,L2-CW->CC-20114,CW->CC,SFE 8,Cristo Redentor,24.203,1216.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Huinca,22.524,1218.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Huinca,22.524,1218.83
L2,L2-CW->CC-20114,CW->CC,SFE 8,Los Canelos,21.125,1220.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Los Canelos,21.125,1220.83
L2,L2-CW->CC-20114,CW->CC,SFE 8,Hito Galvarino,18.048,1224.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Hito Galvarino,18.048,1224.83
L2,L2-CW->CC-20114,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1230.67
L2,L2-CW->CC-20114,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1231.0
L2,L2-CW->CC-20114,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1233.58
L2,L2-CW->CC-20114,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1234.08
L2,L2-CW->CC-20114,CW->CC,SFE 8,El Parque,9.614,1236.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,El Parque,9.614,1236.83
L2,L2-CW->CC-20114,CW->CC,SFE 8,Costa Mar,8.339,1239.08
L2,L2-CW->CC-20114,CW->CC,SFE 8,Costa Mar,8.339,1239.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Alborada,7.442,1241.17
L2,L2-CW->CC-20114,CW->CC,SFE 8,Alborada,7.442,1241.5
L2,L2-CW->CC-20114,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1244.0
L2,L2-CW->CC-20114,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1244.33
L2,L2-CW->CC-20114,CW->CC,SFE 8,Juan Pablo II,3.838,1246.75
L2,L2-CW->CC-20114,CW->CC,SFE 8,Juan Pablo II,3.838,1247.25
L2,L2-CW->CC-20114,CW->CC,SFE 8,CONCEPCIÓN,0.0,1253.0
L2,L2-CC->CW-20109,CC->CW,SFE 1,CONCEPCIÓN,0.0,1215.0
L2,L2-CC->CW-20109,CC->CW,SFE 1,CONCEPCIÓN,0.0,1231.5
L2,L2-CC->CW-20109,CC->CW,SFE 1,Juan Pablo II,3.838,1237.17
L2,L2-CC->CW-20109,CC->CW,SFE 1,Juan Pablo II,3.838,1237.67
L2,L2-CC->CW-20109,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1240.08
L2,L2-CC->CW-20109,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1240.42
L2,L2-CC->CW-20109,CC->CW,SFE 1,Alborada,7.442,1242.92
L2,L2-CC->CW-20109,CC->CW,SFE 1,Alborada,7.442,1243.25
L2,L2-CC->CW-20109,CC->CW,SFE 1,Costa Mar,8.339,1244.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,Costa Mar,8.339,1245.25
L2,L2-CC->CW-20109,CC->CW,SFE 1,El Parque,9.614,1247.5
L2,L2-CC->CW-20109,CC->CW,SFE 1,El Parque,9.614,1247.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1250.25
L2,L2-CC->CW-20109,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1250.75
L2,L2-CC->CW-20109,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1253.33
L2,L2-CC->CW-20109,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1253.67
L2,L2-CC->CW-20109,CC->CW,SFE 1,Hito Galvarino,18.048,1259.5
L2,L2-CC->CW-20109,CC->CW,SFE 1,Hito Galvarino,18.048,1259.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,Los Canelos,21.125,1263.5
L2,L2-CC->CW-20109,CC->CW,SFE 1,Los Canelos,21.125,1263.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,Huinca,22.524,1265.5
L2,L2-CC->CW-20109,CC->CW,SFE 1,Huinca,22.524,1265.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,Cristo Redentor,24.203,1267.83
L2,L2-CC->CW-20109,CC->CW,SFE 1,Cristo Redentor,24.203,1268.17
L2,L2-CC->CW-20109,CC->CW,SFE 1,Laguna Quiñenco,26.302,1270.67
L2,L2-CC->CW-20109,CC->CW,SFE 1,Laguna Quiñenco,26.302,1271.0
L2,L2-CC->CW-20109,CC->CW,SFE 1,CORONEL,28.4,1273.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,CORONEL,28.4,1220.0
L2,L2-CW->CC-20288,CW->CC,SFE 3,Laguna Quiñenco,26.302,1222.42
L2,L2-CW->CC-20288,CW->CC,SFE 3,Laguna Quiñenco,26.302,1222.75
L2,L2-CW->CC-20288,CW->CC,SFE 3,Cristo Redentor,24.203,1225.17
L2,L2-CW->CC-20288,CW->CC,SFE 3,Cristo Redentor,24.203,1225.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Huinca,22.524,1227.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Huinca,22.524,1227.83
L2,L2-CW->CC-20288,CW->CC,SFE 3,Los Canelos,21.125,1229.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Los Canelos,21.125,1229.83
L2,L2-CW->CC-20288,CW->CC,SFE 3,Hito Galvarino,18.048,1233.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Hito Galvarino,18.048,1233.83
L2,L2-CW->CC-20288,CW->CC,SFE 3,Card. Raúl Silva Henriquez,13.151,1239.67
L2,L2-CW->CC-20288,CW->CC,SFE 3,Card. Raúl Silva Henriquez,13.151,1240.0
L2,L2-CW->CC-20288,CW->CC,SFE 3,LOMAS COLORADAS,10.983,1242.58
L2,L2-CW->CC-20288,CW->CC,SFE 3,LOMAS COLORADAS,10.983,1243.08
L2,L2-CW->CC-20288,CW->CC,SFE 3,El Parque,9.614,1245.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,El Parque,9.614,1245.83
L2,L2-CW->CC-20288,CW->CC,SFE 3,Costa Mar,8.339,1248.08
L2,L2-CW->CC-20288,CW->CC,SFE 3,Costa Mar,8.339,1248.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Alborada,7.442,1250.17
L2,L2-CW->CC-20288,CW->CC,SFE 3,Alborada,7.442,1250.5
L2,L2-CW->CC-20288,CW->CC,SFE 3,Diagonal Bio Bio,5.569,1253.0
L2,L2-CW->CC-20288,CW->CC,SFE 3,Diagonal Bio Bio,5.569,1253.33
L2,L2-CW->CC-20288,CW->CC,SFE 3,Juan Pablo II,3.838,1255.75
L2,L2-CW->CC-20288,CW->CC,SFE 3,Juan Pablo II,3.838,1256.25
L2,L2-CW->CC-20288,CW->CC,SFE 3,CONCEPCIÓN,0.0,1262.0
L2,L2-CC->CW-20111,CC->CW,SFE 7,CONCEPCIÓN,0.0,1230.0
L2,L2-CC->CW-20111,CC->CW,SFE 7,CONCEPCIÓN,0.0,1243.5
L2,L2-CC->CW-20111,CC->CW,SFE 7,Juan Pablo II,3.838,1249.17
L2,L2-CC->CW-20111,CC->CW,SFE 7,Juan Pablo II,3.838,1249.67
L2,L2-CC->CW-20111,CC->CW,SFE 7,Diagonal Bio Bio,5.569,1252.08
L2,L2-CC->CW-20111,CC->CW,SFE 7,Diagonal Bio Bio,5.569,1252.42
L2,L2-CC->CW-20111,CC->CW,SFE 7,Alborada,7.442,1254.92
L2,L2-CC->CW-20111,CC->CW,SFE 7,Alborada,7.442,1255.25
L2,L2-CC->CW-20111,CC->CW,SFE 7,Costa Mar,8.339,1256.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,Costa Mar,8.339,1257.25
L2,L2-CC->CW-20111,CC->CW,SFE 7,El Parque,9.614,1259.5
L2,L2-CC->CW-20111,CC->CW,SFE 7,El Parque,9.614,1259.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,LOMAS COLORADAS,10.983,1262.25
L2,L2-CC->CW-20111,CC->CW,SFE 7,LOMAS COLORADAS,10.983,1262.75
L2,L2-CC->CW-20111,CC->CW,SFE 7,Card. Raúl Silva Henriquez,13.151,1265.33
L2,L2-CC->CW-20111,CC->CW,SFE 7,Card. Raúl Silva Henriquez,13.151,1265.67
L2,L2-CC->CW-20111,CC->CW,SFE 7,Hito Galvarino,18.048,1271.5
L2,L2-CC->CW-20111,CC->CW,SFE 7,Hito Galvarino,18.048,1271.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,Los Canelos,21.125,1275.5
L2,L2-CC->CW-20111,CC->CW,SFE 7,Los Canelos,21.125,1275.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,Huinca,22.524,1277.5
L2,L2-CC->CW-20111,CC->CW,SFE 7,Huinca,22.524,1277.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,Cristo Redentor,24.203,1279.83
L2,L2-CC->CW-20111,CC->CW,SFE 7,Cristo Redentor,24.203,1280.17
L2,L2-CC->CW-20111,CC->CW,SFE 7,Laguna Quiñenco,26.302,1282.67
L2,L2-CC->CW-20111,CC->CW,SFE 7,Laguna Quiñenco,26.302,1283.0
L2,L2-CC->CW-20111,CC->CW,SFE 7,CORONEL,28.4,1285.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,CORONEL,28.4,1230.0
L2,L2-CW->CC-20116,CW->CC,SFE 9,Laguna Quiñenco,26.302,1232.42
L2,L2-CW->CC-20116,CW->CC,SFE 9,Laguna Quiñenco,26.302,1232.75
L2,L2-CW->CC-20116,CW->CC,SFE 9,Cristo Redentor,24.203,1235.17
L2,L2-CW->CC-20116,CW->CC,SFE 9,Cristo Redentor,24.203,1235.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Huinca,22.524,1237.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Huinca,22.524,1237.83
L2,L2-CW->CC-20116,CW->CC,SFE 9,Los Canelos,21.125,1239.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Los Canelos,21.125,1239.83
L2,L2-CW->CC-20116,CW->CC,SFE 9,Hito Galvarino,18.048,1243.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Hito Galvarino,18.048,1243.83
L2,L2-CW->CC-20116,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1249.67
L2,L2-CW->CC-20116,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1250.0
L2,L2-CW->CC-20116,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1252.58
L2,L2-CW->CC-20116,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1253.08
L2,L2-CW->CC-20116,CW->CC,SFE 9,El Parque,9.614,1255.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,El Parque,9.614,1255.83
L2,L2-CW->CC-20116,CW->CC,SFE 9,Costa Mar,8.339,1258.08
L2,L2-CW->CC-20116,CW->CC,SFE 9,Costa Mar,8.339,1258.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Alborada,7.442,1260.17
L2,L2-CW->CC-20116,CW->CC,SFE 9,Alborada,7.442,1260.5
L2,L2-CW->CC-20116,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1263.0
L2,L2-CW->CC-20116,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1263.33
L2,L2-CW->CC-20116,CW->CC,SFE 9,Juan Pablo II,3.838,1265.75
L2,L2-CW->CC-20116,CW->CC,SFE 9,Juan Pablo II,3.838,1266.25
L2,L2-CW->CC-20116,CW->CC,SFE 9,CONCEPCIÓN,0.0,1272.0
L2,L2-CC->CW-20113,CC->CW,SFE 10,CONCEPCIÓN,0.0,1245.0
L2,L2-CC->CW-20113,CC->CW,SFE 10,CONCEPCIÓN,0.0,1254.5
L2,L2-CC->CW-20113,CC->CW,SFE 10,Juan Pablo II,3.838,1260.17
L2,L2-CC->CW-20113,CC->CW,SFE 10,Juan Pablo II,3.838,1260.67
L2,L2-CC->CW-20113,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1263.08
L2,L2-CC->CW-20113,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1263.42
L2,L2-CC->CW-20113,CC->CW,SFE 10,Alborada,7.442,1265.92
L2,L2-CC->CW-20113,CC->CW,SFE 10,Alborada,7.442,1266.25
L2,L2-CC->CW-20113,CC->CW,SFE 10,Costa Mar,8.339,1267.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,Costa Mar,8.339,1268.25
L2,L2-CC->CW-20113,CC->CW,SFE 10,El Parque,9.614,1270.5
L2,L2-CC->CW-20113,CC->CW,SFE 10,El Parque,9.614,1270.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1273.25
L2,L2-CC->CW-20113,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1273.75
L2,L2-CC->CW-20113,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1276.33
L2,L2-CC->CW-20113,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1276.67
L2,L2-CC->CW-20113,CC->CW,SFE 10,Hito Galvarino,18.048,1282.5
L2,L2-CC->CW-20113,CC->CW,SFE 10,Hito Galvarino,18.048,1282.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,Los Canelos,21.125,1286.5
L2,L2-CC->CW-20113,CC->CW,SFE 10,Los Canelos,21.125,1286.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,Huinca,22.524,1288.5
L2,L2-CC->CW-20113,CC->CW,SFE 10,Huinca,22.524,1288.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,Cristo Redentor,24.203,1290.83
L2,L2-CC->CW-20113,CC->CW,SFE 10,Cristo Redentor,24.203,1291.17
L2,L2-CC->CW-20113,CC->CW,SFE 10,Laguna Quiñenco,26.302,1293.67
L2,L2-CC->CW-20113,CC->CW,SFE 10,Laguna Quiñenco,26.302,1294.0
L2,L2-CC->CW-20113,CC->CW,SFE 10,CORONEL,28.4,1296.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,CORONEL,28.4,1245.0
L2,L2-CW->CC-20120,CW->CC,SFE 5,Laguna Quiñenco,26.302,1247.42
L2,L2-CW->CC-20120,CW->CC,SFE 5,Laguna Quiñenco,26.302,1247.75
L2,L2-CW->CC-20120,CW->CC,SFE 5,Cristo Redentor,24.203,1250.17
L2,L2-CW->CC-20120,CW->CC,SFE 5,Cristo Redentor,24.203,1250.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Huinca,22.524,1252.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Huinca,22.524,1252.83
L2,L2-CW->CC-20120,CW->CC,SFE 5,Los Canelos,21.125,1254.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Los Canelos,21.125,1254.83
L2,L2-CW->CC-20120,CW->CC,SFE 5,Hito Galvarino,18.048,1258.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Hito Galvarino,18.048,1258.83
L2,L2-CW->CC-20120,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1264.67
L2,L2-CW->CC-20120,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1265.0
L2,L2-CW->CC-20120,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1267.58
